year,selling_price,km_driven,fuel,seller_type,owner,mileage,engine,max_power,torque,seats,transmission_Automatic,transmission_Manual
2008,375000,21.0,3,1,4,13.0,1799.0,130.0,172.0,5.0,False,True
2017,400000,25.0,3,1,0,15.0,1196.0,73.0,101.0,5.0,False,True
2011,600000,48.0,1,1,0,14.0,2498.0,112.0,260.0,7.0,False,True
2016,315000,12.0,3,1,2,23.0,999.0,67.0,91.0,5.0,False,True
2012,1100000,16.0,1,1,2,16.0,1995.0,181.0,380.0,5.0,True,False
2010,350000,40.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2016,375000,25.0,3,1,0,15.0,1196.0,73.0,101.0,5.0,False,True
2013,1050000,45.0,1,1,2,12.0,2494.0,100.0,200.0,8.0,False,True
2005,130000,19.0,1,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2015,350000,6.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2011,170000,25.0,0,1,1,18.0,1248.0,88.0,200.0,5.0,False,True
2010,120000,25.0,3,1,4,18.0,1061.0,67.0,84.0,5.0,False,True
2015,819999,19.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,False,True
2018,451999,6.0,3,1,2,23.0,998.0,67.0,90.0,5.0,True,False
2016,500000,11.0,3,1,4,18.0,1197.0,82.0,114.0,5.0,False,True
2015,1250000,19.0,1,1,0,12.0,2494.0,100.0,200.0,8.0,False,True
2015,500000,25.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2015,490000,12.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2008,200000,31.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2012,240000,7.0,3,1,0,18.0,998.0,67.0,90.0,5.0,False,True
2018,655000,4.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2018,620000,8.0,3,1,0,17.0,1197.0,81.0,114.0,5.0,False,True
2015,450000,7.0,3,1,2,20.0,1197.0,83.0,115.0,5.0,False,True
2014,310000,7.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2007,150000,10.0,3,1,4,19.0,796.0,46.0,62.0,5.0,False,True
2012,180000,25.0,1,1,0,25.0,936.0,57.0,150.0,5.0,False,True
2011,150000,25.0,1,1,0,19.0,1405.0,70.0,135.0,5.0,False,True
2011,160000,23.0,1,1,2,20.0,1399.0,68.0,160.0,5.0,False,True
2013,600000,14.0,1,1,4,14.0,2523.0,75.0,200.0,8.0,False,True
2012,380000,30.0,1,1,0,20.0,1598.0,103.0,250.0,5.0,False,True
2007,120000,28.0,1,1,0,17.0,1405.0,70.0,13.0,5.0,False,True
2011,350000,105.0,1,1,2,12.0,2494.0,100.0,200.0,7.0,False,True
2012,135000,30.0,1,1,0,19.0,1405.0,70.0,135.0,5.0,False,True
2018,610000,2.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,False,True
2020,260000,10.0,1,1,0,20.0,1498.0,88.0,230.0,5.0,False,True
2017,500000,5.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2016,220000,4.0,3,1,0,23.0,999.0,67.0,91.0,5.0,False,True
2006,121000,14.0,3,1,2,13.0,1799.0,130.0,172.0,5.0,False,True
2017,350000,10.0,1,1,0,25.0,1396.0,69.0,140.0,5.0,False,True
2018,2200000,5.0,1,1,2,15.0,1968.0,181.0,380.0,5.0,True,False
2011,280000,21.0,1,1,2,23.0,1396.0,90.0,22.0,5.0,False,True
2020,919999,4.0,3,1,0,17.0,1198.0,108.0,170.0,5.0,False,True
2011,320000,32.0,1,1,0,23.0,1396.0,90.0,22.0,5.0,False,True
2012,140000,14.0,1,1,1,20.0,1399.0,68.0,160.0,5.0,False,True
2012,310000,5.0,1,1,2,21.0,1248.0,88.0,200.0,5.0,False,True
2006,65000,25.0,3,1,2,16.0,796.0,37.0,59.0,4.0,False,True
2013,300000,19.0,1,1,0,18.0,1248.0,73.0,172.0,7.0,False,True
2011,575000,23.0,1,1,2,15.0,2179.0,140.0,330.0,7.0,False,True
2014,440000,23.0,1,1,2,13.0,2179.0,138.0,320.0,5.0,False,True
2012,380000,21.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2010,140000,24.0,3,1,1,15.0,1368.0,90.0,116.0,5.0,False,True
2015,475000,5.0,1,1,0,22.0,1248.0,74.0,190.0,5.0,False,True
2011,200000,42.0,1,1,4,13.0,2489.0,95.0,220.0,8.0,False,True
2010,400000,37.0,1,1,0,17.0,1248.0,75.0,190.0,5.0,False,True
2008,425000,52.0,1,1,4,12.0,2494.0,102.0,20.0,8.0,False,True
2003,68000,14.0,3,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2015,509999,17.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2010,275000,16.0,3,1,0,19.0,1086.0,68.0,99.0,5.0,False,True
2017,650000,8.0,1,1,2,18.0,1248.0,73.0,172.0,7.0,False,True
2019,1850000,2.0,1,1,0,17.0,1956.0,170.0,350.0,5.0,False,True
2014,650000,27.0,1,1,0,19.0,1461.0,108.0,245.0,5.0,False,True
2016,360000,12.0,1,1,2,20.0,1248.0,91.0,209.0,5.0,False,True
2018,650000,17.0,1,1,0,21.0,1498.0,108.0,250.0,5.0,True,False
2013,2000000,16.0,1,1,4,12.0,2179.0,187.0,420.0,5.0,True,False
2017,675000,10.0,1,1,2,18.0,1248.0,73.0,172.0,7.0,False,True
2006,50000,8.0,3,1,4,16.0,796.0,37.0,59.0,4.0,False,True
2017,445000,8.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2018,750000,8.0,1,1,0,22.0,1396.0,88.0,224.0,5.0,False,True
2012,425000,11.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
1997,57000,23.0,1,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2017,850000,11.0,1,1,0,22.0,1396.0,88.0,219.0,5.0,False,True
2016,400000,4.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2014,200000,11.0,1,1,2,25.0,1396.0,69.0,140.0,5.0,False,True
2016,550000,7.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2012,250000,20.0,3,1,2,19.0,1198.0,86.0,109.0,5.0,False,True
2014,206000,25.0,3,1,2,22.0,796.0,47.0,69.0,5.0,False,True
2014,290000,10.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2010,45000,6.0,3,1,1,26.0,624.0,35.0,48.0,4.0,False,True
2012,220000,23.0,1,1,4,21.0,1461.0,84.0,200.0,5.0,False,True
2008,515000,25.0,1,1,2,14.0,2143.0,170.0,400.0,5.0,True,False
2010,170000,21.0,3,1,0,19.0,796.0,46.0,62.0,5.0,False,True
2010,260000,25.0,1,1,2,17.0,1248.0,75.0,190.0,5.0,False,True
2012,315000,27.0,1,1,2,20.0,1598.0,103.0,250.0,5.0,False,True
2011,225000,16.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2012,420000,23.0,1,1,4,19.0,1968.0,138.0,320.0,5.0,False,True
2011,525000,20.0,1,1,0,12.0,2179.0,120.0,290.0,8.0,False,True
2018,670000,19.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,True,False
2013,250000,5.0,1,1,0,20.0,1399.0,68.0,160.0,5.0,False,True
2009,229999,19.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2009,229999,34.0,1,1,2,19.0,1248.0,73.0,190.0,5.0,False,True
2013,300000,25.0,3,1,2,18.0,1198.0,86.0,109.0,5.0,False,True
2010,165000,13.0,3,1,2,19.0,998.0,66.0,90.0,5.0,False,True
2010,295000,52.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2011,360000,33.0,1,1,2,22.0,1582.0,126.0,259.0,5.0,False,True
2011,380000,33.0,1,1,2,22.0,1582.0,126.0,259.0,5.0,False,True
2017,300000,7.0,3,1,0,23.0,999.0,67.0,91.0,5.0,False,True
2008,320000,21.0,1,1,2,12.0,2609.0,116.0,28.0,9.0,False,True
2016,325000,14.0,3,1,2,19.0,1198.0,67.0,104.0,7.0,False,True
2010,160000,6.0,1,1,2,21.0,1248.0,88.0,200.0,5.0,False,True
2018,630000,8.0,1,1,0,16.0,1493.0,70.0,195.0,7.0,False,True
2014,229999,6.0,3,1,2,22.0,796.0,47.0,69.0,5.0,False,True
2014,440000,14.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2007,90000,12.0,3,1,2,18.0,995.0,62.0,90.0,5.0,False,True
2017,750000,12.0,1,1,0,28.0,1248.0,88.0,200.0,5.0,False,True
2012,330000,16.0,3,1,2,16.0,1497.0,116.0,146.0,5.0,False,True
2016,715000,14.0,1,1,2,28.0,1248.0,88.0,200.0,5.0,False,True
2013,250000,31.0,1,1,2,20.0,1199.0,75.0,180.0,5.0,False,True
2007,120000,31.0,3,1,2,18.0,1061.0,64.0,84.0,5.0,False,True
2004,100000,5.0,3,1,4,14.0,1597.0,92.0,130.0,5.0,False,True
2017,850000,7.0,1,1,2,21.0,1498.0,108.0,250.0,5.0,True,False
2018,450000,10.0,1,1,0,25.0,1186.0,73.0,190.0,5.0,False,True
2012,240000,42.0,1,1,0,22.0,1199.0,73.0,180.0,5.0,False,True
2000,30000,19.0,3,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2015,600000,28.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2016,280000,23.0,1,1,2,18.0,1248.0,73.0,172.0,7.0,False,True
2012,465000,30.0,1,1,2,22.0,1582.0,126.0,259.0,5.0,False,True
2018,350000,9.0,3,1,0,24.0,796.0,47.0,69.0,5.0,False,True
2013,325000,14.0,3,1,0,20.0,1197.0,78.0,111.0,5.0,False,True
2004,50000,57.0,1,1,0,16.0,1405.0,62.0,12.0,5.0,False,True
2006,110000,25.0,3,1,4,19.0,796.0,46.0,62.0,5.0,False,True
2015,515000,12.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2018,750000,8.0,3,1,0,20.0,1373.0,91.0,130.0,5.0,False,True
2018,350000,5.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2019,488999,3.0,3,1,0,18.0,1197.0,81.0,113.0,5.0,False,True
2017,300000,5.0,3,1,0,24.0,796.0,47.0,69.0,5.0,False,True
2017,650000,7.0,1,1,2,27.0,1248.0,74.0,190.0,5.0,False,True
2014,250000,8.0,3,1,0,19.0,998.0,66.0,90.0,5.0,False,True
2014,200000,8.0,3,1,4,22.0,796.0,47.0,69.0,5.0,False,True
2015,950000,15.0,1,1,0,15.0,2179.0,120.0,280.0,7.0,False,True
2012,200000,25.0,1,1,0,23.0,1396.0,69.0,140.0,5.0,False,True
2016,276000,12.0,3,1,0,20.0,998.0,68.0,94.0,5.0,False,True
2014,250000,8.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2008,95000,16.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2011,200000,14.0,1,1,2,23.0,1396.0,70.0,140.0,5.0,False,True
2012,450000,21.0,1,1,2,22.0,1582.0,126.0,259.0,5.0,False,True
2013,900000,3.0,1,1,0,15.0,2179.0,140.0,330.0,7.0,False,True
2010,200000,37.0,1,1,0,19.0,1396.0,69.0,135.0,5.0,False,True
2010,200000,14.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2011,370000,19.0,1,1,2,15.0,2523.0,62.0,195.0,7.0,False,True
2008,250000,21.0,3,1,0,15.0,1193.0,65.0,10.0,5.0,False,True
2016,290000,2.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2018,900000,7.0,1,1,0,24.0,1248.0,88.0,200.0,7.0,False,True
2013,325000,25.0,1,1,2,20.0,1399.0,68.0,160.0,5.0,False,True
2016,425000,6.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,False,True
2016,315000,12.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2014,300000,14.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2013,325000,14.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2016,900000,27.0,1,1,0,21.0,1396.0,88.0,219.0,5.0,False,True
2016,950000,28.0,1,1,0,21.0,1396.0,88.0,219.0,5.0,False,True
2010,320000,25.0,1,1,4,20.0,1598.0,103.0,250.0,5.0,False,True
2019,500000,4.0,3,1,0,19.0,999.0,75.0,95.0,5.0,False,True
2012,290000,5.0,3,1,0,15.0,1196.0,70.0,102.0,5.0,False,True
2012,60000,19.0,3,1,0,25.0,624.0,37.0,51.0,4.0,False,True
2009,120000,29.0,3,1,4,19.0,998.0,66.0,90.0,5.0,False,True
2017,850000,21.0,1,0,0,25.0,1498.0,97.0,200.0,5.0,False,True
2017,1750000,4.0,1,0,0,13.0,2393.0,147.0,343.0,7.0,False,True
2015,600000,27.0,1,0,0,26.0,1498.0,98.0,200.0,5.0,False,True
2015,620000,6.0,1,1,0,20.0,1498.0,88.0,230.0,5.0,False,True
2009,150000,14.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2011,150000,8.0,3,1,1,0.0,1086.0,62.0,96.0,5.0,False,True
2008,135000,8.0,3,1,1,12.0,1396.0,99.0,124.0,5.0,False,True
2011,200000,16.0,1,1,0,17.0,1405.0,71.0,135.0,5.0,False,True
2015,730000,14.0,1,1,0,26.0,1248.0,88.0,200.0,5.0,False,True
2013,800000,21.0,1,1,0,12.0,2494.0,100.0,200.0,8.0,False,True
2009,300000,19.0,1,1,2,14.0,2498.0,112.0,260.0,8.0,False,True
2012,190000,23.0,1,1,2,20.0,1399.0,68.0,160.0,5.0,False,True
2011,350000,10.0,3,1,0,15.0,1799.0,132.0,17.0,5.0,False,True
2015,509999,13.0,1,1,2,24.0,1120.0,71.0,180.0,5.0,False,True
2012,400000,19.0,1,1,0,20.0,1248.0,88.0,200.0,7.0,False,True
2013,800000,16.0,1,1,0,12.0,2494.0,100.0,200.0,7.0,False,True
2016,930000,10.0,1,1,2,19.0,1582.0,126.0,259.0,5.0,False,True
2016,720000,8.0,1,1,2,24.0,1248.0,88.0,200.0,5.0,False,True
2011,225000,3.0,3,1,0,15.0,1196.0,70.0,102.0,5.0,False,True
2019,950000,4.0,1,1,0,23.0,1498.0,98.0,205.0,5.0,False,True
2018,530000,11.0,3,1,0,17.0,1197.0,81.0,114.0,5.0,False,True
2016,470000,14.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2017,650000,23.0,1,1,0,15.0,2523.0,63.0,180.0,9.0,False,True
2014,540000,16.0,1,1,2,14.0,2179.0,138.0,320.0,7.0,False,True
2015,459999,21.0,1,1,2,25.0,1248.0,74.0,190.0,5.0,False,True
2019,325000,3.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2016,240000,8.0,3,1,0,16.0,796.0,34.0,59.0,5.0,False,True
2017,400000,6.0,3,1,2,18.0,1198.0,82.0,115.0,6.0,False,True
2004,70000,14.0,3,1,2,19.0,796.0,46.0,62.0,5.0,False,True
2009,250000,16.0,3,1,0,17.0,1298.0,85.0,114.0,5.0,False,True
2014,910000,16.0,1,1,2,12.0,2494.0,100.0,200.0,8.0,False,True
2018,720000,5.0,1,1,0,28.0,1248.0,74.0,190.0,5.0,False,True
2015,590000,10.0,1,1,0,26.0,1248.0,74.0,190.0,5.0,False,True
2015,434000,25.0,1,1,0,13.0,2499.0,72.0,171.0,10.0,False,True
2006,145000,36.0,1,1,0,13.0,2523.0,63.0,180.0,7.0,False,True
2018,445000,4.0,3,1,0,18.0,1198.0,82.0,115.0,5.0,False,True
2011,191000,14.0,2,1,0,13.0,1086.0,62.0,96.0,5.0,False,True
2018,372000,10.0,1,1,1,25.0,1498.0,99.0,215.0,5.0,False,True
2005,65000,19.0,3,1,2,18.0,998.0,67.0,90.0,5.0,False,True
2007,150000,12.0,3,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2015,300000,29.0,1,1,0,20.0,1399.0,68.0,160.0,5.0,False,True
2003,125000,25.0,1,1,4,12.0,2609.0,116.0,28.0,8.0,False,True
2017,520000,8.0,3,1,0,20.0,1199.0,84.0,114.0,5.0,False,True
2014,190000,14.0,3,1,4,22.0,796.0,47.0,69.0,5.0,False,True
2018,310000,1.0,3,1,0,22.0,999.0,67.0,91.0,5.0,False,True
2012,750000,19.0,1,1,0,12.0,2494.0,102.0,20.0,8.0,False,True
2016,750000,23.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,True,False
2019,350000,3.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2020,360000,1.0,3,1,0,22.0,796.0,47.0,69.0,5.0,False,True
2017,285000,1.0,3,1,0,25.0,799.0,53.0,72.0,5.0,False,True
2013,160000,14.0,3,1,2,22.0,796.0,47.0,69.0,5.0,False,True
2015,229999,12.0,3,1,2,19.0,1198.0,67.0,104.0,7.0,False,True
2007,85000,25.0,3,1,4,19.0,796.0,46.0,62.0,5.0,False,True
2018,300000,1.0,3,1,0,22.0,999.0,67.0,91.0,5.0,False,True
2014,675000,25.0,1,1,0,12.0,2179.0,120.0,290.0,7.0,False,True
2014,700000,30.0,1,1,0,12.0,2179.0,120.0,290.0,7.0,False,True
2008,400000,23.0,1,1,0,12.0,2609.0,116.0,28.0,8.0,False,True
2016,254999,6.0,3,1,4,25.0,799.0,53.0,72.0,5.0,False,True
2015,1050000,16.0,1,1,2,15.0,2179.0,120.0,280.0,7.0,False,True
2013,390000,21.0,1,1,0,23.0,1248.0,74.0,190.0,5.0,False,True
2015,450000,16.0,1,1,0,23.0,1364.0,67.0,170.0,5.0,False,True
2016,1630000,8.0,1,1,2,11.0,2755.0,171.0,360.0,7.0,True,False
2017,725000,10.0,1,1,0,24.0,1248.0,88.0,200.0,5.0,False,True
2013,466000,20.0,1,1,2,14.0,2179.0,138.0,320.0,7.0,False,True
2019,1520000,2.0,3,1,0,16.0,1368.0,160.0,250.0,5.0,False,True
2014,229999,11.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2011,250000,21.0,1,1,2,15.0,2523.0,63.0,180.0,9.0,False,True
2016,1350000,5.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,False,True
2013,220000,16.0,3,1,0,17.0,1086.0,62.0,96.0,5.0,False,True
2015,360000,25.0,1,1,0,24.0,1120.0,71.0,180.0,5.0,False,True
2018,350000,8.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2012,500000,14.0,1,1,0,22.0,1582.0,126.0,259.0,5.0,False,True
2013,145000,19.0,1,1,4,25.0,936.0,57.0,150.0,5.0,False,True
2014,300000,10.0,3,1,0,18.0,1199.0,82.0,108.0,5.0,False,True
2010,180000,18.0,1,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2009,180000,18.0,3,1,2,13.0,1495.0,94.0,12.0,5.0,False,True
2006,200000,25.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2014,620000,19.0,1,1,2,19.0,1461.0,108.0,248.0,5.0,False,True
2015,360000,23.0,3,1,4,16.0,1496.0,88.0,132.0,5.0,False,True
2010,245000,18.0,3,1,2,17.0,1086.0,62.0,96.0,5.0,False,True
2009,370000,25.0,1,1,0,18.0,1248.0,88.0,200.0,5.0,False,True
2003,130000,16.0,3,1,4,14.0,1597.0,92.0,130.0,5.0,False,True
1999,70000,13.0,3,1,1,15.0,1298.0,85.0,110.0,5.0,False,True
1999,70000,14.0,3,1,1,15.0,1298.0,85.0,110.0,5.0,False,True
2014,650000,29.0,1,1,2,25.0,1498.0,89.0,204.0,5.0,False,True
2019,610000,3.0,3,1,0,21.0,1197.0,81.0,113.0,5.0,False,True
2015,300000,5.0,3,1,0,23.0,998.0,67.0,90.0,5.0,False,True
2014,425000,12.0,1,1,0,24.0,1120.0,70.0,160.0,5.0,False,True
2012,450000,31.0,1,1,4,22.0,1582.0,126.0,259.0,5.0,False,True
2011,450000,22.0,1,1,0,22.0,1582.0,126.0,259.0,5.0,False,True
2011,340000,12.0,3,1,4,16.0,1197.0,78.0,111.0,5.0,True,False
2013,650000,19.0,1,1,0,20.0,1248.0,88.0,200.0,7.0,False,True
2009,160000,14.0,1,1,0,19.0,1396.0,69.0,135.0,5.0,False,True
2014,250000,25.0,1,1,0,19.0,1405.0,70.0,135.0,5.0,False,True
2012,225000,21.0,1,1,4,25.0,936.0,57.0,150.0,5.0,False,True
2007,55000,16.0,1,1,2,17.0,1396.0,52.0,85.0,5.0,False,True
1996,42000,14.0,3,1,4,16.0,796.0,37.0,59.0,4.0,False,True
2012,250000,21.0,1,1,2,18.0,1248.0,88.0,200.0,5.0,False,True
2006,282000,27.0,1,1,1,12.0,1991.0,112.0,25.0,7.0,False,True
2007,80000,23.0,1,1,4,16.0,1405.0,62.0,12.0,5.0,False,True
2016,500000,8.0,3,1,0,20.0,1197.0,83.0,115.0,5.0,False,True
2016,500000,14.0,1,1,0,25.0,1498.0,99.0,215.0,5.0,False,True
2011,400000,12.0,1,1,0,22.0,1248.0,74.0,190.0,5.0,False,True
2013,550000,19.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2007,200000,14.0,1,1,2,13.0,2179.0,138.0,320.0,7.0,False,True
2012,280000,13.0,3,1,0,20.0,1197.0,78.0,111.0,5.0,False,True
2014,580000,18.0,1,1,0,23.0,1248.0,74.0,190.0,5.0,False,True
2009,100000,16.0,1,1,4,18.0,1248.0,90.0,200.0,5.0,False,True
2014,550000,12.0,1,1,0,14.0,2523.0,75.0,200.0,8.0,False,True
2017,700000,8.0,1,1,0,18.0,1493.0,100.0,240.0,7.0,False,True
2010,150000,16.0,3,1,4,15.0,1368.0,90.0,116.0,5.0,False,True
2014,190000,12.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2013,500000,23.0,1,1,0,15.0,2523.0,62.0,195.0,7.0,False,True
2017,640000,23.0,1,1,0,25.0,1248.0,74.0,190.0,5.0,False,True
2011,340000,30.0,1,1,0,20.0,1199.0,75.0,180.0,5.0,False,True
2019,811000,9.0,1,1,0,22.0,1396.0,88.0,224.0,5.0,False,True
2016,409999,25.0,1,1,0,23.0,1248.0,73.0,190.0,5.0,False,True
2007,220000,28.0,3,1,2,16.0,1298.0,88.0,11.0,5.0,False,True
2013,170000,25.0,1,1,2,17.0,1405.0,48.0,85.0,5.0,False,True
2018,700000,5.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2015,950000,16.0,1,1,2,15.0,2179.0,120.0,280.0,7.0,False,True
2003,80000,8.0,3,1,2,14.0,1599.0,94.0,12.0,5.0,False,True
2014,420000,25.0,1,1,2,23.0,1248.0,74.0,190.0,5.0,False,True
2018,899000,7.0,1,1,0,25.0,1248.0,88.0,200.0,5.0,False,True
2019,459999,7.0,3,1,0,19.0,1198.0,67.0,104.0,5.0,False,True
2008,150000,25.0,1,1,2,18.0,1493.0,110.0,24.0,5.0,False,True
2017,350000,5.0,3,1,0,23.0,999.0,67.0,91.0,5.0,False,True
2015,509999,21.0,1,1,2,23.0,1364.0,67.0,170.0,5.0,False,True
2013,500000,25.0,1,1,4,15.0,2523.0,62.0,195.0,9.0,False,True
2017,370000,7.0,3,1,0,17.0,1193.0,88.0,140.0,5.0,False,True
2013,240000,9.0,3,1,2,20.0,998.0,67.0,90.0,5.0,False,True
2015,530000,21.0,1,1,2,22.0,1396.0,88.0,219.0,5.0,False,True
2015,1000000,28.0,1,1,2,15.0,2179.0,120.0,280.0,7.0,False,True
2018,1600000,7.0,1,1,2,13.0,2393.0,147.0,343.0,7.0,False,True
2014,350000,13.0,3,1,0,20.0,1197.0,78.0,111.0,5.0,False,True
2015,1100000,14.0,1,1,0,16.0,2179.0,140.0,330.0,7.0,True,False
2011,220000,14.0,3,1,0,18.0,1197.0,80.0,11.0,5.0,False,True
2015,350000,21.0,3,1,0,18.0,1197.0,82.0,114.0,5.0,False,True
2013,370000,19.0,1,1,2,22.0,1248.0,74.0,190.0,5.0,False,True
2014,220000,10.0,3,1,0,17.0,1298.0,85.0,114.0,5.0,False,True
2017,400000,10.0,1,1,0,25.0,1198.0,77.0,190.0,6.0,False,True
2017,570000,6.0,3,0,0,17.0,1497.0,121.0,150.0,5.0,False,True
2013,650000,18.0,1,0,0,15.0,2179.0,140.0,330.0,7.0,False,True
2012,1680000,27.0,1,0,0,11.0,2982.0,171.0,343.0,7.0,False,True
2018,250000,2.0,3,1,0,22.0,799.0,53.0,72.0,5.0,False,True
2014,320000,3.0,3,1,0,20.0,1197.0,78.0,111.0,5.0,False,True
2017,440000,7.0,3,1,0,20.0,998.0,67.0,90.0,5.0,True,False
2013,315000,10.0,3,1,2,18.0,1197.0,82.0,113.0,5.0,False,True
2007,100000,14.0,3,1,4,18.0,1248.0,88.0,200.0,5.0,False,True
2010,202999,33.0,1,1,0,18.0,1248.0,90.0,200.0,5.0,False,True
2012,179000,6.0,3,1,2,21.0,814.0,55.0,74.0,5.0,False,True
2008,140000,12.0,3,1,2,20.0,1197.0,78.0,111.0,5.0,False,True
2008,150000,8.0,3,1,2,18.0,1061.0,64.0,84.0,5.0,False,True
2011,440000,12.0,1,1,2,13.0,2523.0,63.0,180.0,7.0,False,True
2011,250000,11.0,1,0,2,20.0,1399.0,68.0,160.0,5.0,False,True
2014,330000,4.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2010,250000,10.0,3,1,0,15.0,1196.0,70.0,102.0,5.0,False,True
2012,335000,9.0,3,1,0,18.0,1197.0,82.0,113.0,5.0,False,True
2016,1025000,4.0,1,0,0,16.0,2179.0,140.0,330.0,7.0,False,True
2012,320000,10.0,3,0,4,18.0,1197.0,80.0,11.0,5.0,False,True
2015,550000,6.0,3,1,0,20.0,1373.0,91.0,130.0,5.0,False,True
2018,800000,5.0,1,1,0,25.0,1498.0,98.0,200.0,5.0,False,True
2017,380000,5.0,3,1,2,23.0,1199.0,84.0,114.0,5.0,False,True
2013,400000,9.0,1,1,2,20.0,1461.0,83.0,200.0,5.0,False,True
2016,375000,7.0,3,1,0,20.0,998.0,67.0,90.0,5.0,False,True
2017,1100000,4.0,3,1,0,18.0,1497.0,117.0,145.0,5.0,True,False
2018,650000,3.0,3,1,0,18.0,1197.0,81.0,114.0,5.0,False,True
2014,361000,5.0,3,1,0,19.0,1198.0,76.0,104.0,5.0,True,False
2012,140000,4.0,3,1,0,21.0,814.0,55.0,74.0,5.0,False,True
2019,550000,0.0,3,1,0,20.0,1197.0,81.0,113.0,5.0,False,True
2019,670000,4.0,3,1,0,19.0,1199.0,88.0,110.0,5.0,False,True
2017,880000,5.0,1,1,0,24.0,1248.0,88.0,200.0,5.0,False,True
2018,950000,7.0,1,1,0,23.0,1498.0,98.0,205.0,5.0,False,True
2010,300000,12.0,1,1,0,18.0,1991.0,147.0,327.0,5.0,False,True
2017,1150000,1.0,3,1,0,18.0,1497.0,117.0,145.0,5.0,True,False
2015,450000,32.0,1,1,0,14.0,1998.0,163.0,360.0,5.0,True,False
2018,375000,10.0,0,1,0,21.0,1196.0,61.0,85.0,5.0,False,True
2016,600000,2.0,3,1,0,17.0,1373.0,91.0,130.0,7.0,False,True
2008,700000,55.0,1,1,0,12.0,2494.0,102.0,20.0,8.0,False,True
2018,600000,13.0,1,1,0,25.0,1186.0,73.0,190.0,5.0,False,True
2014,630000,20.0,1,1,2,14.0,2179.0,118.0,280.0,8.0,False,True
2016,590000,8.0,3,1,2,20.0,1373.0,91.0,130.0,5.0,False,True
2019,420000,6.0,3,1,0,20.0,1086.0,68.0,99.0,5.0,False,True
2016,1950000,25.0,1,1,0,13.0,2477.0,175.0,400.0,7.0,False,True
2013,541000,23.0,1,1,0,13.0,2179.0,138.0,320.0,7.0,False,True
2015,900000,26.0,1,1,0,12.0,2494.0,100.0,200.0,7.0,False,True
2009,250000,9.0,1,1,0,18.0,1248.0,90.0,200.0,5.0,False,True
